id,Zone,Area,BlockStart,BlockEnd,PayBoxAddress,Dir,StreetName,StreetSU,Address,LOC,LAT,LNG,ExistingRevenue,RevenueValue,FineLevel,NumberSpaces,Required,FullUtilizationAmount,2013_2014FullUtilization,UtilizationRate,Impacted
1846,2,924,733,739,735,W,DIVERSEY,PKWY,"735 W DIVERSEY PKWY, Chicago, IL","(41.932496, -87.6480455)",41.932496,-87.6480455,28087.5,28087.5,50,6,Non-CBD,52584,8764,0.5341,Impacted
1847,2,924,812,818,818,W,DIVERSEY,PKWY,"818 W DIVERSEY PKWY, Chicago, IL","(41.9327141, -87.6498675)",41.9327141,-87.6498675,14923.15,14923.15,50,5,Non-CBD,38600,7720,0.3866,Impacted
1848,2,924,809,821,813,W,DIVERSEY,PKWY,"813 W DIVERSEY PKWY, Chicago, IL","(41.932424, -87.649585)",41.932424,-87.649585,21833.45,21833.45,50,5,Non-CBD,41210,8242,0.5298,Impacted
1849,2,924,916,924,922,W,DIVERSEY,PKWY,"922 W DIVERSEY PKWY, Chicago, IL","(41.9328517, -87.652361)",41.9328517,-87.652361,15240.22,15240.22,50,4,Non-CBD,30880,7720,0.4935,Impacted
1850,2,924,934,948,936,W,DIVERSEY,PKWY,"936 W DIVERSEY PKWY, Chicago, IL","(41.9328768, -87.6529609)",41.9328768,-87.6529609,6807.98,6807.98,50,2,Non-CBD,15440,7720,0.4409,Impacted
1851,2,924,1010,1024,1016,W,DIVERSEY,PKWY,"1016 W DIVERSEY PKWY, Chicago, IL","(41.93287900000001, -87.65458799999999)",41.93287900000001,-87.65458799999999,52331.28,52331.28,50,13,Non-CBD,113932,8764,0.4593,Impacted
1852,2,924,1007,1029,1011,W,DIVERSEY,PKWY,"1011 W DIVERSEY PKWY, Chicago, IL","(41.9326037, -87.6543497)",41.9326037,-87.6543497,39564.17,39564.17,50,10,Non-CBD,82420,8242,0.48,Impacted
1853,2,924,1138,1154,1148,W,DIVERSEY,PKWY,"1148 W DIVERSEY PKWY, Chicago, IL","(41.9328334, -87.65773279999999)",41.9328334,-87.65773279999999,6267.03,6267.03,50,8,Non-CBD,61760,7720,0.1015,Impacted
1854,2,924,1123,1155,1145,W,DIVERSEY,PKWY,"1145 W DIVERSEY PKWY, Chicago, IL","(41.9324436, -87.65749199999999)",41.9324436,-87.65749199999999,11068.46,11068.46,50,12,Non-CBD,98904,8242,0.1119,Impacted
1855,2,924,1123,1155,1127,W,DIVERSEY,PKWY,"1127 W DIVERSEY PKWY, Chicago, IL","(41.9325757, -87.65608979999999)",41.9325757,-87.65608979999999,9662.82,9662.82,50,5,Non-CBD,41210,8242,0.2345,Impacted
1856,2,411,2404,2412,2408,W,DIVERSEY,AVE,"2408 W DIVERSEY AVE, Chicago, IL","(41.9321808, -87.68832359999999)",41.9321808,-87.68832359999999,9685.35,9685.35,50,3,Non-CBD,23160,7720,0.4182,Impacted
1857,2,411,2411,2419,2415,W,DIVERSEY,AVE,"2415 W DIVERSEY AVE, Chicago, IL","(41.9319765, -87.68857799999999)",41.9319765,-87.68857799999999,3542.13,3542.13,50,1,Non-CBD,8242,8242,0.4298,Impacted
1858,2,440,522,542,540,W,DRUMMOND,PL,"540 W DRUMMOND PL, Chicago, IL","(41.9316104, -87.6434819)",41.9316104,-87.6434819,11277.73,11277.73,50,7,Non-CBD,39438,5634,0.286,Impacted
1859,2,440,519,537,527,W,DRUMMOND,PL,"527 W DRUMMOND PL, Chicago, IL","(41.9316448, -87.6432767)",41.9316448,-87.6432767,27426.69,27426.69,50,9,Non-CBD,50706,5634,0.5409,Impacted
1860,2,440,602,610,604,W,DRUMMOND,PL,"604 W DRUMMOND PL, Chicago, IL","(41.9306871, -87.6440219)",41.9306871,-87.6440219,15703.27,15703.27,50,5,Non-CBD,28170,5634,0.5574,Impacted
1861,2,440,603,611,609,W,DRUMMOND,PL,"609 W DRUMMOND PL, Chicago, IL","(41.9306384, -87.6440957)",41.9306384,-87.6440957,11595.46,11595.46,50,4,Non-CBD,22536,5634,0.5145,Impacted
1862,2,925,1104,1110,1108,W,EDDY,ST,"1108 W EDDY ST, Chicago, IL","(41.9464147, -87.656148)",41.9464147,-87.656148,10304.16,10304.16,50,5,Non-CBD,28170,5634,0.3658,Impacted
1863,2,925,1105,1111,1109,W,EDDY,ST,"1109 W EDDY ST, Chicago, IL","(41.9462356, -87.6568535)",41.9462356,-87.6568535,7416.65,7416.65,50,4,Non-CBD,22536,5634,0.3291,Impacted
1864,2,411,2763,2771,2767,N,ELSTON,AVE,"2767 N ELSTON AVE, Chicago, IL","(41.9315407, -87.6868318)",41.9315407,-87.6868318,8303.3,8303.3,50,5,Non-CBD,43820,8764,0.1895,Impacted
1865,2,411,2722,2778,2732,N,ELSTON,AVE,"2732 N ELSTON AVE, Chicago, IL","(41.9314253, -87.68671730000001)",41.9314253,-87.68671730000001,12750.68,12750.68,50,5,Non-CBD,43820,8764,0.291,Impacted
1866,2,411,2722,2778,2772,N,ELSTON,AVE,"2772 N ELSTON AVE, Chicago, IL","(41.9315939, -87.6869643)",41.9315939,-87.6869643,17232.38,17232.38,50,5,Non-CBD,43820,8764,0.3933,Impacted
1867,2,411,2807,2811,2809,N,ELSTON,AVE,"2809 N ELSTON AVE, Chicago, IL","(41.9322735, -87.68794319999999)",41.9322735,-87.68794319999999,3780.48,3780.48,50,3,Non-CBD,26292,8764,0.1438,Impacted
1868,2,411,2808,2812,2810,N,ELSTON,AVE,"2810 N ELSTON AVE, Chicago, IL","(41.9322874, -87.6880178)",41.9322874,-87.6880178,5971.94,5971.94,50,3,Non-CBD,26292,8764,0.2271,Impacted
1869,2,442,822,830,826,W,FLETCHER,ST,"826 W FLETCHER ST, Chicago, IL","(41.9390067, -87.6509145)",41.9390067,-87.6509145,14731.52,14731.52,50,5,Non-CBD,43820,8764,0.3362,Impacted
1870,2,442,825,837,831,W,FLETCHER,ST,"831 W FLETCHER ST, Chicago, IL","(41.9387649, -87.65044999999999)",41.9387649,-87.65044999999999,15559.05,15559.05,50,7,Non-CBD,61348,8764,0.2536,Impacted
1871,2,327,700,722,714,W,FULLERTON,AVE,"714 W FULLERTON AVE, Chicago, IL","(41.9257769, -87.647027)",41.9257769,-87.647027,28633.58,28633.58,50,10,Non-CBD,87640,8764,0.3267,Impacted
1872,2,327,703,751,729,W,FULLERTON,AVE,"729 W FULLERTON AVE, Chicago, IL","(41.9253588, -87.64760249999999)",41.9253588,-87.64760249999999,29833.22,29833.22,50,11,Non-CBD,96404,8764,0.3095,Impacted
1873,2,327,703,751,709,W,FULLERTON,AVE,"709 W FULLERTON AVE, Chicago, IL","(41.9254823, -87.64649949999999)",41.9254823,-87.64649949999999,18618.32,18618.32,50,7,Non-CBD,61348,8764,0.3035,Impacted
1874,2,327,815,825,821,W,FULLERTON,AVE,"821 W FULLERTON AVE, Chicago, IL","(41.9254326, -87.64948749999999)",41.9254326,-87.64948749999999,20470.12,20470.12,50,7,Non-CBD,61348,8764,0.3337,Impacted
1875,2,383,1009,1029,1019,W,FULLERTON,AVE,"1019 W FULLERTON AVE, Chicago, IL","(41.9253473, -87.6543296)",41.9253473,-87.6543296,22687.85,22687.85,50,11,Non-CBD,96404,8764,0.2353,Impacted
1876,2,383,1025,1129,1111,W,FULLERTON,AVE,"1111 W FULLERTON AVE, Chicago, IL","(41.925318, -87.65641169999999)",41.925318,-87.65641169999999,23496.86,23496.86,50,11,Non-CBD,96404,8764,0.2437,Impacted
1877,2,383,1025,1129,1045,W,FULLERTON,AVE,"1045 W FULLERTON AVE, Chicago, IL","(41.9253369, -87.6550871)",41.9253369,-87.6550871,34190.31,34190.31,50,13,Non-CBD,113932,8764,0.3001,Impacted
1878,2,383,1137,1159,1149,W,FULLERTON,AVE,"1149 W FULLERTON AVE, Chicago, IL","(41.9252932, -87.6574863)",41.9252932,-87.6574863,16468.34,16468.34,50,12,Non-CBD,105168,8764,0.1566,Impacted
1879,2,383,1204,1234,1222,W,FULLERTON,AVE,"1222 W FULLERTON AVE, Chicago, IL","(41.92557499999999, -87.65943)",41.92557499999999,-87.65943,25806.47,25806.47,50,12,Non-CBD,105168,8764,0.2454,Impacted
1880,2,383,1223,1255,1247,W,FULLERTON,AVE,"1247 W FULLERTON AVE, Chicago, IL","(41.925244, -87.6604048)",41.925244,-87.6604048,34779.77,34779.77,50,13,Non-CBD,113932,8764,0.3053,Impacted
1881,2,383,1223,1255,1225,W,FULLERTON,AVE,"1225 W FULLERTON AVE, Chicago, IL","(41.9250456, -87.6596557)",41.9250456,-87.6596557,23958.42,23958.42,50,7,Non-CBD,61348,8764,0.3905,Impacted
1882,2,383,1328,1358,1348,W,FULLERTON,AVE,"1348 W FULLERTON AVE, Chicago, IL","(41.9252536, -87.6616265)",41.9252536,-87.6616265,12205.88,12205.88,50,14,Non-CBD,122696,8764,0.0995,Impacted
1883,2,383,1335,1341,1339,W,FULLERTON,AVE,"1339 W FULLERTON AVE, Chicago, IL","(41.9252174, -87.6620507)",41.9252174,-87.6620507,3234.78,3234.78,50,4,Non-CBD,35056,8764,0.0923,Impacted
1884,2,383,1349,1367,1357,W,FULLERTON,AVE,"1357 W FULLERTON AVE, Chicago, IL","(41.924952, -87.66270899999999)",41.924952,-87.66270899999999,17300.02,17300.02,50,10,Non-CBD,87640,8764,0.1974,Impacted
1885,2,924,946,954,950,W,GEORGE,ST,"950 W GEORGE ST, Chicago, IL","(41.9344721, -87.6533723)",41.9344721,-87.6533723,32390.98,32390.98,50,6,Non-CBD,52584,8764,0.616,Impacted
1886,2,924,947,957,951,W,GEORGE,ST,"951 W GEORGE ST, Chicago, IL","(41.9344447, -87.6533716)",41.9344447,-87.6533716,36917.28,36917.28,50,7,Non-CBD,61348,8764,0.6018,Impacted
1887,2,407,1209,1211,1209,W,GRACE,ST,"1209 W GRACE ST, Chicago, IL","(41.9508728, -87.65984499999999)",41.9508728,-87.65984499999999,10017.62,10017.62,50,2,Non-CBD,17528,8764,0.5715,Impacted
1888,2,407,1208,1216,1216,W,GRACE,ST,"1216 W GRACE ST, Chicago, IL","(41.9510436, -87.6597731)",41.9510436,-87.6597731,29861.54,29861.54,50,6,Non-CBD,52584,8764,0.5679,Impacted
1889,2,322,3048,3054,3052,N,GREENVIEW,AVE,"3052 N GREENVIEW AVE, Chicago, IL","(41.9376405, -87.6661781)",41.9376405,-87.6661781,8111.68,8111.68,50,4,Non-CBD,22536,5634,0.3599,Impacted
1890,2,322,3107,3127,3113,N,GREENVIEW,AVE,"3113 N GREENVIEW AVE, Chicago, IL","(41.9382346, -87.6658362)",41.9382346,-87.6658362,16657.14,16657.14,50,11,Non-CBD,61974,5634,0.2688,Impacted
1891,2,322,3112,3132,3122,N,GREENVIEW,AVE,"3122 N GREENVIEW AVE, Chicago, IL","(41.93883530000001, -87.666225)",41.93883530000001,-87.666225,13929.09,13929.09,50,5,Non-CBD,28170,5634,0.4945,Impacted
1892,2,322,3137,3151,3149,N,GREENVIEW,AVE,"3149 N GREENVIEW AVE, Chicago, IL","(41.9390615, -87.66619469999999)",41.9390615,-87.66619469999999,12533.44,12533.44,50,7,Non-CBD,39438,5634,0.3178,Impacted
1893,2,322,3136,3154,3144,N,GREENVIEW,AVE,"3144 N GREENVIEW AVE, Chicago, IL","(41.9391591, -87.6662344)",41.9391591,-87.6662344,21287.09,21287.09,50,9,Non-CBD,50706,5634,0.4198,Impacted
1894,4,638,221,233,225,N,HALSTED,ST,"225 N HALSTED ST, Chicago, IL","(41.88627229999999, -87.6474659)",41.88627229999999,-87.6474659,25821.24,25821.24,50,6,CBD,103848,17308,0.2486,Impacted
1895,4,290,302,302,302,S,HALSTED,ST,"302 S HALSTED ST, Chicago, IL","(41.87783570000001, -87.64724849999999)",41.87783570000001,-87.64724849999999,15988.54,15988.54,50,1,CBD,20440,20440,0.7822,Impacted
1896,4,638,443,451,445,N,HALSTED,ST,"445 N HALSTED ST, Chicago, IL","(41.8903644, -87.6473152)",41.8903644,-87.6473152,18410.6,18410.6,50,5,CBD,102200,20440,0.1801,Impacted
1897,4,638,512,526,518,N,HALSTED,ST,"518 N HALSTED ST, Chicago, IL","(41.8918267, -87.647669)",41.8918267,-87.647669,38439.04,38439.04,50,6,CBD,122640,20440,0.3134,Impacted
1898,4,638,515,531,521,N,HALSTED,ST,"521 N HALSTED ST, Chicago, IL",(),#VALUE!,#VALUE!,54991.91,54991.91,50,6,CBD,122640,20440,0.4484,Impacted
1899,4,638,636,644,642,N,HALSTED,ST,"642 N HALSTED ST, Chicago, IL","(41.893379, -87.6476897)",41.893379,-87.6476897,1993.06,1993.06,50,5,CBD,102200,20440,0.0195,Impacted
1900,4,638,637,647,641,N,HALSTED,ST,"641 N HALSTED ST, Chicago, IL","(41.8933676, -87.6476524)",41.8933676,-87.6476524,2299.1,2299.1,50,4,CBD,81760,20440,0.0281,Impacted
1901,4,638,660,680,674,N,HALSTED,ST,"674 N HALSTED ST, Chicago, IL","(41.8943231, -87.6477168)",41.8943231,-87.6477168,905.94,905.94,50,9,CBD,183960,20440,0.0049,Impacted
1902,4,638,661,727,719,N,HALSTED,ST,"719 N HALSTED ST, Chicago, IL","(41.8954317, -87.64766469999999)",41.8954317,-87.64766469999999,592.7,592.7,50,10,CBD,204400,20440,0.0029,Impacted
1903,4,638,661,727,667,N,HALSTED,ST,"667 N HALSTED ST, Chicago, IL","(41.8936342, -87.64765860000001)",41.8936342,-87.64765860000001,620.02,620.02,50,10,CBD,204400,20440,0.003,Impacted
1904,4,638,735,763,741,N,HALSTED,ST,"741 N HALSTED ST, Chicago, IL","(41.8956964, -87.6476593)",41.8956964,-87.6476593,2026.35,2026.35,50,15,CBD,306600,20440,0.0066,Impacted
1905,4,638,931,945,939,N,HALSTED,ST,"939 N HALSTED ST, Chicago, IL","(41.8997688, -87.64791749999999)",41.8997688,-87.64791749999999,1400.02,1400.02,50,8,Non-CBD,186880,23360,0.0075,Impacted
1906,4,638,940,960,950,N,HALSTED,ST,"950 N HALSTED ST, Chicago, IL","(41.8999468, -87.6479663)",41.8999468,-87.6479663,890.98,890.98,50,11,Non-CBD,256960,23360,0.0035,Impacted
1907,4,638,951,1035,1007,N,HALSTED,ST,"1007 N HALSTED ST, Chicago, IL","(41.90021240000001, -87.64719559999999)",41.90021240000001,-87.64719559999999,1779.81,1779.81,50,9,Non-CBD,210240,23360,0.0085,Impacted
1908,4,638,951,1035,1021,N,HALSTED,ST,"1021 N HALSTED ST, Chicago, IL","(41.900582, -87.6479556)",41.900582,-87.6479556,353.08,353.08,50,9,Non-CBD,210240,23360,0.0017,Impacted
1909,4,638,1002,1040,1030,N,HALSTED,ST,"1030 N HALSTED ST, Chicago, IL","(41.9008954, -87.6480993)",41.9008954,-87.6480993,1918.95,1918.95,50,11,Non-CBD,256960,23360,0.0075,Impacted
1910,4,638,1208,1230,1220,N,HALSTED,ST,"1220 N HALSTED ST, Chicago, IL","(41.9042624, -87.64812839999999)",41.9042624,-87.64812839999999,125.46,125.46,50,6,Non-CBD,122640,20440,0.001,Impacted
1911,7,287,1210,1320,1234,S,HALSTED,ST,"1234 S HALSTED ST, Chicago, IL","(41.866282, -87.6468914)",41.866282,-87.6468914,42316.28,42316.28,50,9,Non-CBD,84510,9390,0.5007,Impacted
1912,7,287,1210,1320,1306,S,HALSTED,ST,"1306 S HALSTED ST, Chicago, IL","(41.8652962, -87.64713669999999)",41.8652962,-87.64713669999999,36141.87,36141.87,50,5,Non-CBD,46950,9390,0.7698,Impacted
1913,7,287,1249,1321,1263,S,HALSTED,ST,"1263 S HALSTED ST, Chicago, IL","(41.8654514, -87.64682959999999)",41.8654514,-87.64682959999999,58142.12,58142.12,50,13,Non-CBD,122070,9390,0.4763,Impacted
1914,4,638,1301,1335,1333,N,HALSTED,ST,"1333 N HALSTED ST, Chicago, IL","(41.907224, -87.64765899999999)",41.907224,-87.64765899999999,8291.39,8291.39,50,7,Non-CBD,143080,20440,0.0579,Impacted
1915,4,638,1301,1335,1325,N,HALSTED,ST,"1325 N HALSTED ST, Chicago, IL","(41.9060011, -87.6481312)",41.9060011,-87.6481312,3423.33,3423.33,50,8,Non-CBD,163520,20440,0.0209,Impacted
1916,4,638,1302,1340,1310,N,HALSTED,ST,"1310 N HALSTED ST, Chicago, IL","(41.905429, -87.648495)",41.905429,-87.648495,3733.86,3733.86,50,7,Non-CBD,143080,20440,0.0261,Impacted
1917,4,638,1302,1340,1332,N,HALSTED,ST,"1332 N HALSTED ST, Chicago, IL","(41.9061083, -87.6483769)",41.9061083,-87.6483769,23044.86,23044.86,50,8,Non-CBD,163520,20440,0.1409,Impacted
1918,7,287,1345,1361,1351,S,HALSTED,ST,"1351 S HALSTED ST, Chicago, IL","(41.8639668, -87.6466647)",41.8639668,-87.6466647,31716.03,31716.03,50,7,Non-CBD,65730,9390,0.4825,Impacted
1919,7,287,1334,1382,1338,S,HALSTED,ST,"1338 S HALSTED ST, Chicago, IL","(41.8644428, -87.64706199999999)",41.8644428,-87.64706199999999,65631.13,65631.13,50,10,Non-CBD,93900,9390,0.6989,Impacted
1920,7,287,1334,1382,1376,S,HALSTED,ST,"1376 S HALSTED ST, Chicago, IL","(41.86390249999999, -87.646833)",41.86390249999999,-87.646833,18482.1,18482.1,50,6,Non-CBD,56340,9390,0.328,Impacted
1921,4,638,1402,1428,1426,N,HALSTED,ST,"1426 N HALSTED ST, Chicago, IL","(41.90709289999999, -87.64820429999999)",41.90709289999999,-87.64820429999999,21840.82,21840.82,50,4,Non-CBD,81760,20440,0.2671,Impacted
1922,4,638,1401,1439,1427,N,HALSTED,ST,"1427 N HALSTED ST, Chicago, IL","(41.9072, -87.647903)",41.9072,-87.647903,25498.56,25498.56,50,7,Non-CBD,143080,20440,0.1782,Impacted
1923,4,638,1401,1439,1409,N,HALSTED,ST,"1409 N HALSTED ST, Chicago, IL","(41.9066563, -87.648155)",41.9066563,-87.648155,10097.61,10097.61,50,5,Non-CBD,102200,20440,0.0988,Impacted
1924,4,638,1436,1466,1440,N,HALSTED,ST,"1440 N HALSTED ST, Chicago, IL","(41.9075334, -87.648207)",41.9075334,-87.648207,77603.73,77603.73,50,8,Non-CBD,163520,20440,0.4746,Impacted
1925,4,638,1436,1466,1460,N,HALSTED,ST,"1460 N HALSTED ST, Chicago, IL","(41.9079823, -87.64874320000001)",41.9079823,-87.64874320000001,99061.46,99061.46,50,8,Non-CBD,163520,20440,0.6058,Impacted
1926,4,638,1445,1475,1457,N,HALSTED,ST,"1457 N HALSTED ST, Chicago, IL","(41.9080455, -87.6481836)",41.9080455,-87.6481836,91620.73,91620.73,50,16,Non-CBD,327040,20440,0.2802,Impacted
1927,4,638,1522,1536,1530,N,HALSTED,ST,"1530 N HALSTED ST, Chicago, IL","(41.909515, -87.648579)",41.909515,-87.648579,87319.45,87319.45,50,6,Non-CBD,122640,20440,0.712,Impacted
1928,4,638,1501,1537,1533,N,HALSTED,ST,"1533 N HALSTED ST, Chicago, IL","(41.9099649, -87.64823229999999)",41.9099649,-87.64823229999999,65484.82,65484.82,50,4,Non-CBD,81760,20440,0.8009,Impacted
1929,2,728,1601,1607,1605,N,HALSTED,ST,"1605 N HALSTED ST, Chicago, IL","(41.9110018, -87.64827389999999)",41.9110018,-87.64827389999999,24257.64,24257.64,50,4,Non-CBD,30880,7720,0.7855,Impacted
1930,2,728,1624,1730,1714,N,HALSTED,ST,"1714 N HALSTED ST, Chicago, IL","(41.91325200000001, -87.6487159)",41.91325200000001,-87.6487159,32534.7,32534.7,50,13,Non-CBD,113932,8764,0.2856,Impacted
1931,2,728,1624,1730,1638,N,HALSTED,ST,"1638 N HALSTED ST, Chicago, IL","(41.9111963, -87.6483164)",41.9111963,-87.6483164,30771.11,30771.11,50,9,Non-CBD,78876,8764,0.3901,Impacted
1932,2,929,1946,1966,1958,N,HALSTED,ST,"1958 N HALSTED ST, Chicago, IL","(41.91771500000001, -87.64887100000001)",41.91771500000001,-87.64887100000001,44190.23,44190.23,50,11,Non-CBD,96404,8764,0.4584,Impacted
1933,2,929,1961,1969,1963,N,HALSTED,ST,"1963 N HALSTED ST, Chicago, IL","(41.9177858, -87.64819759999999)",41.9177858,-87.64819759999999,26594.72,26594.72,50,4,Non-CBD,35056,8764,0.7586,Impacted
1934,2,339,2908,2970,2952,N,LINCOLN,AVE,"2952 N LINCOLN AVE, Chicago, IL","(41.9355248, -87.6628683)",41.9355248,-87.6628683,42352.31,42352.31,50,12,Non-CBD,105168,8764,0.4027,Impacted
1935,2,609,3204,3230,3210,N,SHEFFIELD,AVE,"3210 N SHEFFIELD AVE, Chicago, IL","(41.9403498, -87.6541324)",41.9403498,-87.6541324,44620.87,44620.87,50,12,Non-CBD,105168,8764,0.4243,Impacted
1936,2,929,2001,2009,2005,N,HALSTED,ST,"2005 N HALSTED ST, Chicago, IL","(41.91856689999999, -87.64845919999999)",41.91856689999999,-87.64845919999999,26932.7,26932.7,50,4,Non-CBD,35056,8764,0.7683,Impacted
1937,2,425,1347,1357,1353,W,HENDERSON,ST,"1353 W HENDERSON ST, Chicago, IL","(41.942497, -87.6632863)",41.942497,-87.6632863,21173.88,21173.88,50,6,Non-CBD,52584,8764,0.4027,Impacted
1938,2,425,1352,1356,1354,W,HENDERSON,ST,"1354 W HENDERSON ST, Chicago, IL","(41.9425234, -87.66340029999999)",41.9425234,-87.66340029999999,11636.9,11636.9,50,3,Non-CBD,26292,8764,0.4426,Impacted
1939,2,325,1544,1548,1546,W,HENDERSON,ST,"1546 W HENDERSON ST, Chicago, IL","(41.94245189999999, -87.66804959999999)",41.94245189999999,-87.66804959999999,2460.95,2460.95,50,3,Non-CBD,16902,5634,0.1456,Impacted
1940,2,445,3149,3153,3151,N,KENMORE,AVE,"3151 N KENMORE AVE, Chicago, IL","(41.9394721, -87.6552918)",41.9394721,-87.6552918,11823.3,11823.3,50,4,Non-CBD,22536,5634,0.5246,Impacted
1941,2,445,3205,3211,3209,N,KENMORE,AVE,"3209 N KENMORE AVE, Chicago, IL","(41.9402202, -87.65532019999999)",41.9402202,-87.65532019999999,8184.71,8184.71,50,4,Non-CBD,22536,5634,0.3632,Impacted
1942,2,445,3206,3212,3210,N,KENMORE,AVE,"3210 N KENMORE AVE, Chicago, IL","(41.9402965, -87.6553593)",41.9402965,-87.6553593,7591.77,7591.77,50,4,Non-CBD,22536,5634,0.3369,Impacted
1943,2,428,3203,3211,3209,N,LAKEWOOD,AVE,"3209 N LAKEWOOD AVE, Chicago, IL","(41.9401623, -87.6612621)",41.9401623,-87.6612621,8343.16,8343.16,50,5,Non-CBD,28170,5634,0.2962,Impacted
1944,2,428,3206,3212,3208,N,LAKEWOOD,AVE,"3208 N LAKEWOOD AVE, Chicago, IL","(41.9400936, -87.6614297)",41.9400936,-87.6614297,11167.52,11167.52,50,5,Non-CBD,28170,5634,0.3964,Impacted
1945,2,440,2733,2739,2735,N,LEHMANN,CT,"2735 N LEHMANN CT, Chicago, IL","(41.932497, -87.6435731)",41.932497,-87.6435731,10898.81,10898.81,50,4,Non-CBD,22536,5634,0.4836,Impacted
1946,2,326,2215,2263,2221,N,LINCOLN,AVE,"2221 N LINCOLN AVE, Chicago, IL","(41.922572, -87.644352)",41.922572,-87.644352,31030.31,31030.31,50,8,Non-CBD,70112,8764,0.4426,Impacted
1947,2,326,2215,2263,2253,N,LINCOLN,AVE,"2253 N LINCOLN AVE, Chicago, IL","(41.92306610000001, -87.64540319999999)",41.92306610000001,-87.64540319999999,41275.03,41275.03,50,6,Non-CBD,52584,8764,0.7849,Impacted
1948,2,326,2206,2272,2256,N,LINCOLN,AVE,"2256 N LINCOLN AVE, Chicago, IL","(41.9229701, -87.6457101)",41.9229701,-87.6457101,50666.23,50666.23,50,17,Non-CBD,148988,8764,0.3401,Impacted
1949,2,326,2206,2272,2226,N,LINCOLN,AVE,"2226 N LINCOLN AVE, Chicago, IL","(41.922381, -87.64485429999999)",41.922381,-87.64485429999999,55753.21,55753.21,50,7,Non-CBD,61348,8764,0.9088,Impacted
1950,2,326,2311,2365,2313,N,LINCOLN,AVE,"2313 N LINCOLN AVE, Chicago, IL","(41.924233, -87.646585)",41.924233,-87.646585,19700.6,19700.6,50,8,Non-CBD,70112,8764,0.281,Impacted
1951,2,326,2311,2365,2351,N,LINCOLN,AVE,"2351 N LINCOLN AVE, Chicago, IL","(41.9246012, -87.647549)",41.9246012,-87.647549,15390.08,15390.08,50,8,Non-CBD,70112,8764,0.2195,Impacted
1952,2,326,2310,2366,2358,N,LINCOLN,AVE,"2358 N LINCOLN AVE, Chicago, IL","(41.9247105, -87.64831509999999)",41.9247105,-87.64831509999999,22168.68,22168.68,50,8,Non-CBD,70112,8764,0.3162,Impacted
1953,2,326,2310,2366,2312,N,LINCOLN,AVE,"2312 N LINCOLN AVE, Chicago, IL","(41.9239506, -87.6470169)",41.9239506,-87.6470169,13295.45,13295.45,50,3,Non-CBD,26292,8764,0.5057,Impacted
1954,2,326,2409,2451,2431,N,LINCOLN,AVE,"2431 N LINCOLN AVE, Chicago, IL","(41.92638100000001, -87.6495769)",41.92638100000001,-87.6495769,23434.11,23434.11,50,12,Non-CBD,105168,8764,0.2228,Impacted
1955,2,326,2409,2451,2449,N,LINCOLN,AVE,"2449 N LINCOLN AVE, Chicago, IL","(41.926715, -87.650041)",41.926715,-87.650041,42003.13,42003.13,50,4,Non-CBD,35056,8764,1.1982,Impacted
1956,2,326,2404,2448,2438,N,LINCOLN,AVE,"2438 N LINCOLN AVE, Chicago, IL","(41.926169, -87.650232)",41.926169,-87.650232,43310.82,43310.82,50,5,Non-CBD,43820,8764,0.9884,Impacted
1957,2,326,2404,2448,2414,N,LINCOLN,AVE,"2414 N LINCOLN AVE, Chicago, IL","(41.9257858, -87.6496228)",41.9257858,-87.6496228,23149.05,23149.05,50,10,Non-CBD,87640,8764,0.2641,Impacted
1958,2,326,2455,2475,2465,N,LINCOLN,AVE,"2465 N LINCOLN AVE, Chicago, IL","(41.9269932, -87.65062739999999)",41.9269932,-87.65062739999999,36177.96,36177.96,50,7,Non-CBD,61348,8764,0.5897,Impacted
1959,2,326,2462,2478,2468,N,LINCOLN,AVE,"2468 N LINCOLN AVE, Chicago, IL","(41.9269184, -87.6508727)",41.9269184,-87.6508727,41424.27,41424.27,50,8,Non-CBD,70112,8764,0.5908,Impacted
1960,2,337,2507,2531,2523,N,LINCOLN,AVE,"2523 N LINCOLN AVE, Chicago, IL","(41.927782, -87.6517926)",41.927782,-87.6517926,58509.84,58509.84,50,15,Non-CBD,131460,8764,0.4451,Impacted
1961,2,337,2541,2575,2555,N,LINCOLN,AVE,"2555 N LINCOLN AVE, Chicago, IL","(41.92848499999999, -87.652732)",41.92848499999999,-87.652732,18955.01,18955.01,50,6,Non-CBD,52584,8764,0.3605,Impacted
1962,2,337,2508,2578,2568,N,LINCOLN,AVE,"2568 N LINCOLN AVE, Chicago, IL","(41.9284392, -87.6532304)",41.9284392,-87.6532304,18703.48,18703.48,50,5,Non-CBD,43820,8764,0.4268,Impacted
1963,2,337,2508,2578,2532,N,LINCOLN,AVE,"2532 N LINCOLN AVE, Chicago, IL","(41.9276933, -87.65222279999999)",41.9276933,-87.65222279999999,48606.38,48606.38,50,7,Non-CBD,61348,8764,0.7923,Impacted
1964,2,337,2508,2578,2514,N,LINCOLN,AVE,"2514 N LINCOLN AVE, Chicago, IL","(41.9274816, -87.6521094)",41.9274816,-87.6521094,42479.36,42479.36,50,8,Non-CBD,70112,8764,0.6059,Impacted
1965,2,337,2615,2633,2627,N,LINCOLN,AVE,"2627 N LINCOLN AVE, Chicago, IL","(41.9297342, -87.6547319)",41.9297342,-87.6547319,29405.77,29405.77,50,11,Non-CBD,96404,8764,0.305,Impacted
